"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","P4_1","P4_2_01","P4_2_02","P4_2_03","P4_2_04","P4_2_05","P4_2_06","P4_2_07","P4_2_08","P4_2_09","P4_2_10","P4_2_11","P4_2_12","P4_2_13","P4_2_14","P4_2_15","P4_2_16","P5_1","P5_2","P5_3","P5_4","P5_5","P5_6","P5_7","P5_8","P5_9","P5_10","P5_11","P5_12","P5_13","P5_14","P5_15","P5_16","P5_17","P5_18","P5_19","P5_20","P5_21","P6_1","P6_2","P6_3","P6_4","P6_5","P6_6","P6_7_1","P6_7_2","P6_7_3","P6_7_4","P6_7_5","P6_7_6","P6_7_7","P6_7_8","P6_7_9","P7_1_01","P7_1_02","P7_1_03","P7_1_04","P7_1_05","P7_1_06","P7_1_07","P7_1_08","P7_1_09","P7_1_10","P7_1_11","P7_1_12","P7_1_13","P7_1_14","P7_1_14E","P7_1_15","P7_1_99","P7_2","P7_3","P7_4","P8_1","P8_2","P8_3_01","P8_3_02","P8_3_03","P8_3_04","P8_3_05","P8_3_06","P8_3_07","P8_3_08","P8_3_09","P8_3_10","P8_3_11","P8_3_12","P8_3_13","P8_3_14","P8_3_15","P8_3_15E","P8_4_01","P8_4_04","P8_4_06","P8_4_13","P8_4_14","P8_5_01","P8_5_02","P8_5_03","P8_5_04","P8_5_05","P8_5_06","P8_5_07","P8_5_08","P8_5_09","P8_5_10","P8_5_11","P8_5_12","P8_5_13","P8_5_14","P8_5_15","P8_5_15E","P8_6_1","P8_6_2","P8_6_3","P8_6_4","P8_6_5","P8_6_6","P8_6_7","P8_6_8","P8_6_9","P8_7","P8_8","P8_9","P9_1","P9_2","P9_3","P9_4","P9_5","P9_6","P9_7","P9_7E","P9_8_1","P9_8_2","P9_8_3","P9_8_4","P9_8_5","P9_8_6","P9_8_7","P9_8_8","P9_9","P9_10_1","P9_10_2","P9_10_3","P9_10_4","P9_10_5","P9_11_1","P9_11_2","P9_11_3","P9_11_4","P9_12_01","P9_12_02","P9_12_03","P9_12_04","P9_12_05","P9_12_06","P9_12_07","P9_12_08","P9_12_09","P9_12_98","P9_12_99","FAC_SEL","DOMINIO","UPM_DIS","EST_DIS"
"0101288.01","0101288.01.03","0101288","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","03","03","03","03","03","03","04","05","05","05","06","06","06","07","06","05","07","05","05","07","05","08","08","05","05","05","10","10","06","08","05","10","03","05","06","05","03","02","04","03","05","1","1","1","03","03","05","05","07","05","04","05","05","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","05","04","05","06","02","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","","","4","4","4","4","4","3","3","3","3","4","4","3","3","2","4","3","3","1","","","1","1","0","0","1","1","0","1","0","1","2","","1","","2","2","1","08","0035000","TREINTA Y CINCO MIL","0","0","0","0","0","0","0","1","1","05","05","04","05","05","2","1","2","2","0","1","0","1","0","0","0","0","0","0","0","29818.2416526781","U","0007","0001"
"0101288.02","0101288.02.02","0101288","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","01","00","01","03","03","03","03","03","05","03","03","03","03","03","05","05","05","07","00","05","05","05","07","05","05","05","05","10","10","05","00","00","07","03","05","00","00","05","05","05","05","05","1","1","2","","","","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","00","00","00","00","03","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","","","3","","2","1","2","1","1","1","1","1","1","1","1","1","1","1","2","2","","","1","1","0","1","0","0","0","1","0","1","8","","1","","1","2","2","03","0008000","OCHO MIL","0","0","0","0","0","0","0","1","2","05","05","05","05","00","2","2","2","2","0","1","0","1","1","1","0","0","0","0","0","22363.6812395086","U","0007","0001"
"0101288.03","0101288.03.01","0101288","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","10","10","10","10","08","08","08","05","05","05","08","08","08","08","08","08","05","06","06","06","06","06","06","06","06","06","06","06","06","06","06","08","06","08","06","06","06","06","10","06","08","2","1","2","","","","","","","","","","1","0","0","1","0","0","0","0","0","0","0","1","0","0","","0","0","00","00","00","00","00","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","3","3","2","3","3","4","4","4","4","4","3","1","4","4","4","4","3","4","4","","","0","0","0","1","0","0","0","1","0","1","1","","1","","1","2","2","01","0003000","TRES MIL","0","0","0","0","0","0","0","1","2","00","00","00","00","00","1","1","1","1","0","1","0","0","0","1","0","0","0","0","0","7454.5604131695","U","0007","0001"
"0101288.04","0101288.04.01","0101288","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","08","06","10","09","09","08","06","09","09","09","05","08","07","03","08","08","06","03","04","00","05","08","08","04","07","00","08","05","00","04","05","04","00","03","05","07","03","04","05","00","00","2","1","2","","","","","","","","","","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","04","00","00","05","06","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","3","4","4","4","4","3","3","1","1","3","1","1","3","3","3","3","1","1","1","","","1","0","0","1","0","0","0","1","0","1","2","","1","","1","2","2","01","0005000","CINCO MIL","0","0","0","0","0","0","0","1","2","05","05","07","05","06","1","2","2","2","0","0","0","0","0","1","0","0","0","0","0","14909.120826339","U","0007","0001"
"0101288.05","0101288.05.02","0101288","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","01","07","06","05","05","04","06","02","08","07","05","06","07","04","05","08","07","09","05","03","02","05","04","05","06","08","08","08","08","05","10","04","07","02","01","04","05","06","02","04","03","05","1","1","2","","","","","","","","","","0","0","0","1","0","0","1","0","1","0","0","0","0","0","","0","0","06","02","03","09","04","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","3","4","4","3","3","4","3","4","3","4","3","3","4","4","3","4","4","4","","","1","0","0","0","1","0","0","1","0","1","1","","1","","2","1","1","03","0009000","NUEVE MIL","0","0","1","1","0","0","0","0","2","07","02","05","02","05","2","2","3","3","0","1","0","0","1","1","0","0","0","0","0","14909.120826339","U","0007","0001"
"0101788.01","0101788.01.01","0101788","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","10","07","07","07","07","07","06","08","08","08","07","07","07","07","05","08","08","08","08","08","08","08","07","09","09","09","08","08","07","08","08","08","09","07","08","08","09","08","08","08","08","2","1","1","10","09","08","08","09","09","08","08","08","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","08","08","07","09","08","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","","","3","","3","3","4","3","1","3","1","1","1","1","1","1","3","1","1","1","","","1","0","0","0","1","0","0","1","0","1","1","","1","","1","2","1","03","0010000","DIEZ MIL","0","0","0","0","0","0","0","1","2","09","09","08","08","09","1","2","2","2","0","1","0","0","1","1","0","0","0","0","0","7343.1349805958","U","0008","0001"
"0101788.03","0101788.03.01","0101788","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","09","10","03","03","10","03","07","09","05","03","10","02","02","10","00","02","09","04","03","09","10","08","10","07","10","10","10","10","10","10","10","00","10","10","07","10","05","10","10","10","10","1","1","2","","","","","","","","","","0","0","0","0","0","0","0","0","1","0","0","1","1","0","","0","0","10","10","10","10","07","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","","","","","3","3","4","1","1","4","1","4","1","1","1","1","4","1","1","1","","","0","0","0","1","0","0","0","0","0","1","1","","1","","4","2","1","01","0004000","CUATRO MIL","0","0","0","0","0","0","0","1","2","09","09","05","10","01","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","7343.1349805958","U","0008","0001"
"0101788.04","0101788.04.02","0101788","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","01","05","06","07","08","05","05","03","08","08","08","09","09","09","10","09","09","10","06","08","08","07","06","07","07","09","10","07","08","07","08","07","09","08","07","06","05","06","08","08","09","10","1","2","2","","","","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","07","08","06","06","04","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","","","4","","3","3","4","3","1","3","1","2","1","1","1","3","3","2","3","2","","","0","1","0","0","1","0","0","1","0","1","1","","1","","2","2","2","02","0006500","SEIS MIL QUINIENTOS","0","0","0","0","0","0","0","1","2","06","02","02","01","01","2","2","3","2","0","1","0","1","0","1","0","0","0","0","0","14686.2699611916","U","0008","0001"
"0101788.05","0101788.05.02","0101788","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","01","05","02","02","02","03","03","00","05","05","05","05","05","05","06","05","07","07","04","04","06","05","04","07","04","06","04","07","07","04","05","05","06","06","05","06","06","07","08","03","03","07","2","1","1","06","04","04","08","08","07","10","98","08","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","04","04","06","08","07","1","2","2","2","1","1","2","2","1","2","2","2","2","2","2","","","2","","1","4","3","1","1","4","1","3","2","4","3","1","3","3","4","1","","","0","0","0","0","1","1","0","1","0","1","2","","1","","2","2","1","08","0033000","TREINTA Y TRES MIL","1","0","1","0","0","0","0","0","1","05","04","04","06","03","2","2","3","2","0","1","0","1","1","0","0","0","0","0","0","14686.2699611916","U","0008","0001"
"0101947.01","0101947.01.03","0101947","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","03","07","07","07","07","07","08","10","10","10","05","05","10","10","10","10","10","01","05","07","07","07","10","07","07","05","10","10","08","07","02","05","05","08","08","01","05","00","10","10","10","2","1","1","05","08","10","10","10","00","00","00","10","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","05","05","07","00","02","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","3","3","3","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","0","1","0","0","0","0","1","0","0","1","1","","1","","2","1","2","01","0003000","TRES MIL","1","0","1","0","0","0","0","0","3","00","00","00","02","06","3","2","2","2","0","0","0","0","1","1","0","0","0","0","0","20322.8292500033","U","0009","0002"
"0101947.02","0101947.02.01","0101947","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","08","05","05","05","05","07","03","05","08","08","05","08","08","05","05","05","08","05","03","08","05","03","07","07","03","03","10","10","05","08","05","07","00","05","03","02","05","02","08","03","05","2","1","1","08","08","10","10","08","10","08","10","10","0","1","0","1","0","0","1","0","0","0","0","0","0","0","","0","0","05","05","03","10","02","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","","","","","4","3","4","3","3","3","3","4","3","3","2","3","4","4","3","3","","","0","1","0","1","1","0","0","1","0","1","1","","1","","1","2","1","03","0010000","DIEZ MIL","1","0","0","0","0","0","0","0","1","08","10","03","03","00","1","2","2","1","0","1","1","0","1","1","0","0","0","0","0","6774.2764166678","U","0009","0002"
"0101947.03","0101947.03.02","0101947","03","02","01","AGUASCALIENTES","001","AGUASCALIENTES","01","08","06","06","06","05","05","05","07","06","06","07","07","07","07","07","07","08","06","05","05","06","06","06","05","06","06","07","07","07","07","06","05","06","05","06","06","05","05","07","07","08","1","1","2","","","","","","","","","","1","0","0","1","0","0","0","0","0","0","0","0","1","0","","0","0","05","06","07","07","05","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","","3","3","3","3","3","3","2","2","3","3","3","4","3","3","3","3","3","3","3","","","1","1","0","0","1","1","0","0","0","1","1","","1","","2","2","1","04","0011000","ONCE MIL","0","0","1","0","0","0","0","0","2","06","07","07","07","06","2","2","2","1","0","1","0","0","0","1","0","0","0","0","0","13548.5528333355","U","0009","0002"
"0101947.04","0101947.04.01","0101947","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","08","09","09","09","08","09","09","10","09","09","09","09","09","09","09","08","09","05","07","07","08","05","07","08","07","06","08","08","09","07","07","08","07","05","05","08","07","06","09","10","10","1","1","2","","","","","","","","","","0","0","0","1","0","0","0","0","0","0","1","1","0","0","","0","0","06","07","07","07","05","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","","3","3","3","3","","4","2","1","2","4","3","1","3","1","1","4","1","2","3","","","0","1","0","1","1","0","0","0","0","1","2","","1","","2","2","2","02","0007500","SIETE MIL QUINIENTOS","0","0","0","0","0","0","0","1","2","05","08","06","06","07","2","2","3","2","0","1","0","1","0","1","0","0","0","0","0","6774.2764166678","U","0009","0002"
"0102106.01","0102106.01.01","0102106","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","09","05","07","08","08","07","04","07","08","08","07","08","10","07","07","08","08","08","00","08","06","08","07","03","05","05","09","08","09","08","08","03","03","03","03","06","06","06","03","03","07","2","1","1","06","05","08","08","08","07","07","07","01","0","1","0","1","0","0","0","0","0","0","1","0","0","0","","0","0","08","08","02","00","03","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","","1","3","3","4","4","1","1","2","2","3","2","3","2","2","3","1","2","2","2","","","1","1","0","0","1","0","0","0","0","1","2","","1","","1","2","1","03","0010000","DIEZ MIL","0","0","0","0","0","0","0","1","1","09","08","07","06","03","1","1","2","1","0","0","0","0","0","1","0","0","0","0","0","9911.3938466709","U","0426","0003"
"0102106.03","0102106.03.05","0102106","03","05","01","AGUASCALIENTES","001","AGUASCALIENTES","01","07","07","07","07","07","05","05","06","03","03","08","08","08","08","08","09","08","07","07","07","07","05","08","06","07","07","04","08","09","05","07","10","09","08","08","07","05","09","08","07","08","2","1","1","10","10","10","09","10","10","10","10","10","0","0","0","1","0","0","0","0","1","0","1","0","0","0","","0","0","05","07","07","08","05","1","2","2","1","2","1","2","2","2","2","1","2","2","2","2","","","","","2","1","4","4","3","4","3","4","3","4","3","1","4","1","4","4","","","0","1","0","0","0","0","0","0","0","1","1","","1","","3","2","2","07","0017501","DIECISIETE MIL QUINIENTOS UNO","0","0","0","0","0","0","0","1","1","07","08","07","08","06","2","1","3","1","0","1","0","0","1","1","0","0","0","0","0","29734.1815400126","U","0426","0003"
"0102106.04","0102106.04.02","0102106","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","01","07","07","08","08","07","07","07","07","08","08","08","08","08","07","06","07","07","06","07","06","06","07","07","08","05","06","07","07","07","06","07","08","07","07","07","07","06","06","07","07","07","1","1","2","","","","","","","","","","1","0","0","1","0","0","1","0","0","0","0","0","0","0","","0","0","03","03","05","05","06","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","3","4","4","4","3","3","3","3","3","3","2","2","2","2","2","2","2","2","","","0","0","0","0","0","0","0","1","0","2","","1","1","","2","2","2","07","0020000","VEINTE MIL","0","0","0","0","0","0","0","1","2","07","07","05","06","05","2","2","2","2","0","1","1","0","1","0","0","0","0","0","0","9911.3938466709","U","0426","0003"
"0102106.05","0102106.05.01","0102106","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","08","03","08","07","05","05","05","05","05","07","06","06","06","05","06","07","07","07","07","05","05","07","07","07","05","06","08","08","08","07","07","07","07","06","07","07","07","05","06","05","07","2","2","1","07","07","08","04","08","07","07","07","07","0","0","0","1","0","0","1","0","0","0","0","0","1","0","","0","0","02","02","06","08","06","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","3","3","3","4","4","4","3","3","1","1","1","1","1","1","1","1","2","1","","","1","0","0","0","1","0","0","1","0","1","2","","1","","1","2","1","05","0015000","QUINCE MIL","0","0","0","0","0","0","0","1","1","06","05","05","05","06","2","1","2","2","0","1","0","0","0","1","0","0","0","0","0","14867.0907700063","U","0426","0003"
"0102225.01","0102225.01.01","0102225","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","05","09","05","00","06","03","05","08","05","03","08","03","03","05","00","00","08","05","05","06","08","07","05","05","08","09","09","10","08","09","00","09","09","00","02","09","07","04","05","08","08","2","1","2","","","","","","","","","","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","08","09","08","07","08","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","","","4","4","4","4","4","1","3","3","1","4","1","1","1","1","4","1","4","4","","","1","1","0","0","0","0","0","1","0","1","1","","1","","1","2","2","05","0015000","QUINCE MIL","0","0","0","0","0","0","0","1","2","08","08","06","06","05","2","2","2","2","0","1","0","0","0","0","0","0","0","0","0","10550.5006380524","U","0010","0003"
"0102225.02","0102225.02.01","0102225","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","07","05","05","05","04","04","02","01","02","02","06","06","06","02","04","05","04","04","05","05","07","08","07","05","03","05","06","05","05","06","05","07","08","07","04","07","07","08","07","08","04","2","2","1","08","04","08","06","09","04","09","08","06","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","0","0","07","05","07","06","07","1","2","2","2","2","2","1","1","1","1","2","2","2","2","2","","","3","4","4","4","2","1","1","1","1","1","4","4","4","4","3","3","2","1","","","0","0","0","1","0","0","1","1","0","1","2","","1","","1","1","2","04","0011000","ONCE MIL","0","0","1","0","0","0","0","0","1","01","10","03","01","01","2","2","2","2","0","1","0","1","1","0","0","0","0","0","0","5275.2503190262","U","0010","0003"
"0102225.03","0102225.03.01","0102225","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","05","05","03","01","05","05","03","05","03","03","05","05","05","05","01","05","05","05","05","05","07","06","08","05","05","08","05","05","02","05","10","10","08","05","05","10","05","08","00","00","10","2","1","2","","","","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","98","08","05","00","03","1","2","2","2","2","2","1","1","2","1","1","2","2","2","2","","","4","4","4","4","3","1","1","1","1","1","3","3","1","1","4","1","4","1","","","1","1","0","0","0","0","0","1","0","1","2","","1","","1","2","2","07","0020000","VEINTE MIL","0","0","0","0","0","0","0","1","2","05","05","05","05","02","1","1","2","1","0","1","1","0","0","0","0","0","0","0","0","10550.5006380524","U","0010","0003"
"0102225.04","0102225.04.01","0102225","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","05","03","03","03","02","02","03","04","03","03","04","03","03","02","09","08","04","03","04","07","05","05","05","05","05","06","09","10","07","07","05","05","07","05","05","05","07","07","03","09","09","2","2","2","","","","","","","","","","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","04","05","04","05","05","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","4","4","4","4","4","2","2","3","2","3","2","2","2","3","3","2","3","1","2","","","1","0","0","0","1","0","0","1","0","1","2","","1","","1","2","1","04","0012000","DOCE MIL","0","0","0","0","0","0","0","1","1","05","06","05","07","05","1","1","4","2","0","1","0","0","0","0","0","0","0","0","0","10550.5006380524","U","0010","0003"
"0102225.05","0102225.05.03","0102225","05","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","07","07","07","07","07","07","05","08","06","06","07","07","07","07","05","08","08","06","07","07","07","08","08","07","06","06","10","10","08","08","07","08","07","07","06","07","06","06","06","08","08","2","1","2","","","","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","05","06","06","06","07","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","4","4","4","3","3","2","2","2","3","2","2","2","2","2","3","2","2","","","0","1","0","0","1","0","0","1","0","1","1","","1","","2","2","2","05","0015000","QUINCE MIL","0","0","1","0","0","0","0","0","1","06","06","03","06","06","1","1","1","2","0","1","0","0","0","1","0","0","0","0","0","26376.251595131","U","0010","0003"
